,cldCvrAvg,cldCvrMax,cldCvrMin,country,dewPtAvg,dewPtMax,dewPtMin,feelsLikeAvg,feelsLikeMax,feelsLikeMin,postal_code,precip,relHumAvg,relHumMax,relHumMin,sfcPresAvg,sfcPresMax,sfcPresMin,snowfall,spcHumAvg,spcHumMax,spcHumMin,tempAvg,tempMax,tempMin,timestamp,wetBulbAvg,wetBulbMax,wetBulbMin,windSpdAvg,windSpdMax,windSpdMin,predicted,zips
14,20.0,67.0,7.0,us,32.1,36.1,30.1,48.1,64.6,33.4,20816,0.0,51.3,77.8,27.3,1011.5,1015.0,1006.1,0.0,3.8,4.5,3.5,50.9,64.6,39.3,2014-03-31T00:00:00-04:00,43.4,51.4,35.8,7.8,10.7,1.9,0,71107
15,42.0,88.0,13.0,us,33.6,40.2,29.5,52.5,66.0,38.6,20816,0.0,50.0,70.7,32.3,1014.9,1018.4,1010.6,0.0,4.0,5.2,3.4,52.5,66.0,38.6,2014-04-01T00:00:00-04:00,44.6,52.9,35.3,2.4,4.5,0.5,0,71107
16,66.0,94.0,19.0,us,42.8,45.5,39.7,53.1,66.3,41.2,20816,0.0,69.8,94.2,46.0,1014.3,1016.4,1012.0,0.0,5.8,6.4,5.1,53.2,66.3,41.2,2014-04-02T00:00:00-04:00,48.0,55.5,40.5,1.8,4.0,0.6,0,71107
17,77.0,96.0,43.0,us,46.2,48.2,44.5,58.3,66.5,51.1,20816,0.0,65.7,86.1,47.7,1014.0,1016.2,1010.3,0.0,6.5,7.1,6.2,58.3,66.5,51.1,2014-04-03T00:00:00-04:00,52.0,56.1,48.7,2.5,4.1,0.9,0,71107
18,71.0,100.0,17.0,us,44.2,49.7,39.1,52.1,58.8,45.1,20816,0.0,72.1,79.2,61.6,1007.7,1010.8,1002.2,0.0,6.2,7.6,5.0,53.0,58.8,47.5,2014-04-04T00:00:00-04:00,48.6,53.8,43.8,4.6,6.2,3.0,0,71107
19,41.0,95.0,13.0,us,35.1,48.6,27.5,48.7,53.4,42.8,20816,0.0,58.8,100.0,36.0,1010.4,1017.7,1002.9,0.0,4.5,7.3,3.1,50.7,55.7,45.3,2014-04-05T00:00:00-04:00,44.6,49.0,39.2,6.3,11.3,0.9,0,71107
20,21.0,76.0,2.0,us,23.4,27.4,19.2,47.5,60.2,34.3,20816,0.0,41.5,73.6,20.2,1018.9,1021.1,1016.0,0.0,2.6,3.1,2.2,48.0,60.2,34.3,2014-04-06T00:00:00-04:00,40.2,48.2,31.7,2.2,5.1,0.1,0,71107
21,86.0,98.0,18.0,us,39.5,49.1,24.0,44.1,49.5,36.9,20816,0.27,83.1,100.0,41.3,1010.8,1018.0,1001.0,0.0,5.3,7.4,2.7,45.0,49.5,39.4,2014-04-07T00:00:00-04:00,42.9,49.2,37.8,2.4,6.6,0.2,0,71107
22,57.0,100.0,15.0,us,45.4,54.0,37.4,55.0,62.8,48.3,20816,0.02,73.1,98.4,43.6,998.3,1002.2,994.7,0.0,6.6,8.9,4.7,55.3,62.8,49.3,2014-04-08T00:00:00-04:00,50.6,55.5,44.8,5.2,10.5,1.4,0,71107
23,37.0,65.0,10.0,us,34.2,38.7,28.2,53.4,65.0,40.2,20816,0.0,52.3,84.2,26.5,1005.8,1013.0,1001.5,0.0,4.2,5.0,3.2,53.6,65.0,41.3,2014-04-09T00:00:00-04:00,45.8,51.6,39.3,4.8,11.3,1.4,0,71107
24,17.0,59.0,2.0,us,32.5,35.9,29.9,57.5,70.9,39.7,20816,0.0,42.1,74.8,24.9,1015.8,1019.7,1012.4,0.0,3.8,4.4,3.5,57.5,70.9,39.7,2014-04-10T00:00:00-04:00,47.4,55.5,36.8,4.5,8.9,0.7,0,71107
0,75.0,98.0,16.0,us,41.5,55.2,35.4,67.7,80.3,61.1,20816,0.02,40.9,78.2,23.9,1012.1,1014.3,1008.6,0.0,5.7,9.2,4.3,67.7,80.3,61.1,2014-04-11T00:00:00-04:00,55.5,61.4,50.5,5.2,11.4,1.2,0,71107
1,37.0,87.0,19.0,us,43.4,55.3,31.6,65.1,76.2,53.4,20816,0.0,53.2,93.1,20.8,1017.2,1020.5,1013.4,0.0,6.2,9.2,3.7,65.1,76.2,53.4,2014-04-12T00:00:00-04:00,55.5,58.7,51.8,3.4,7.2,0.4,0,71107
2,36.0,71.0,18.0,us,52.5,55.1,49.6,69.8,84.0,53.0,20816,0.0,59.1,89.7,34.4,1014.3,1017.2,1010.3,0.0,8.3,9.1,7.4,69.1,84.0,53.0,2014-04-13T00:00:00-04:00,59.6,66.1,51.4,5.4,9.2,0.9,0,71107
3,63.0,99.0,10.0,us,54.7,58.3,51.7,72.7,78.3,63.8,20816,0.0,57.5,72.5,44.3,1009.3,1012.2,1005.1,0.0,9.1,10.3,8.1,70.9,77.2,63.8,2014-04-14T00:00:00-04:00,61.4,64.0,58.4,7.9,11.5,4.8,0,71107
4,90.0,100.0,69.0,us,52.6,64.9,30.5,53.8,69.3,28.6,20816,1.15,88.6,96.3,66.5,1002.9,1012.6,997.5,0.0,9.1,13.2,3.5,56.0,69.3,35.2,2014-04-15T00:00:00-04:00,54.0,65.6,34.7,8.1,11.7,5.2,0,71107
5,16.0,100.0,1.0,us,18.5,25.5,14.8,34.9,46.7,24.6,20816,0.0,44.5,63.8,27.9,1024.2,1029.6,1013.8,0.0,2.1,2.9,1.8,39.2,48.4,31.0,2014-04-16T00:00:00-04:00,33.4,39.8,27.1,6.0,10.0,0.6,0,71107
6,24.0,59.0,4.0,us,29.6,33.7,23.9,42.4,53.6,31.8,20816,0.0,58.8,81.8,41.5,1031.8,1034.2,1030.0,0.0,3.4,4.0,2.6,43.9,54.6,31.8,2014-04-17T00:00:00-04:00,38.5,45.6,30.0,4.0,9.0,0.4,0,71107
7,72.0,94.0,44.0,us,33.7,37.2,31.4,45.0,55.2,35.7,20816,0.0,65.3,84.2,44.5,1026.7,1031.9,1021.8,0.0,4.0,4.6,3.6,45.3,55.2,35.7,2014-04-18T00:00:00-04:00,40.5,46.5,34.0,2.0,3.8,0.6,0,71107
8,75.0,92.0,37.0,us,34.9,40.3,26.0,55.1,68.9,41.2,20816,0.0,53.0,88.6,23.3,1020.8,1022.8,1019.3,0.0,4.3,5.2,2.9,55.1,68.9,41.2,2014-04-19T00:00:00-04:00,47.0,54.4,39.8,2.3,4.9,0.2,0,71107
9,50.0,97.0,3.0,us,35.2,37.6,31.6,53.0,62.0,44.5,20816,0.0,51.0,66.6,37.3,1023.9,1027.3,1022.3,0.0,4.2,4.6,3.7,53.3,62.0,44.5,2014-04-20T00:00:00-04:00,45.6,50.7,40.1,3.7,7.4,0.4,0,71107
10,12.0,63.0,3.0,us,32.7,40.0,26.9,54.2,70.9,36.6,20816,0.0,49.3,85.2,23.3,1015.8,1022.8,1008.6,0.0,3.9,5.2,3.1,54.2,70.9,36.6,2014-04-21T00:00:00-04:00,45.6,55.4,34.9,1.6,4.2,0.1,0,71107
11,67.0,95.0,22.0,us,49.6,57.0,40.7,61.5,76.1,49.9,20816,0.07,68.0,86.8,41.3,1002.5,1008.9,998.4,0.0,7.7,9.9,5.3,60.8,72.9,49.9,2014-04-22T00:00:00-04:00,54.7,62.0,47.5,2.4,6.6,0.4,0,71107
12,29.0,100.0,2.0,us,36.3,51.3,32.6,50.0,58.7,45.1,20816,0.0,53.4,76.4,43.9,1006.0,1011.9,1000.9,0.0,4.5,8.1,3.9,52.9,58.7,48.0,2014-04-23T00:00:00-04:00,45.7,54.6,41.9,9.4,12.3,5.6,0,71107
13,25.0,65.0,2.0,us,25.8,31.7,22.2,51.0,64.3,39.2,20816,0.0,38.1,56.4,20.9,1013.7,1016.7,1011.6,0.0,2.9,3.7,2.5,52.4,64.3,41.7,2014-04-24T00:00:00-04:00,43.4,51.0,36.0,4.3,7.1,0.7,0,71107
14,69.0,98.0,35.0,us,40.3,52.4,31.4,54.3,69.1,43.6,20816,0.32,62.1,96.2,37.0,1008.1,1013.1,1002.6,0.0,5.4,8.4,3.7,54.5,69.1,43.6,2014-04-25T00:00:00-04:00,48.1,56.0,39.3,4.6,12.4,0.2,0,71107
15,61.0,100.0,25.0,us,45.5,50.8,40.4,61.7,76.0,47.0,20816,0.04,58.4,95.7,33.3,1005.6,1008.9,1003.3,0.0,6.5,7.9,5.3,61.9,74.8,49.6,2014-04-26T00:00:00-04:00,53.5,59.8,45.5,7.0,11.3,0.6,0,71107
16,18.0,100.0,1.0,us,35.5,44.4,32.9,56.9,66.6,44.1,20816,0.0,44.9,62.6,29.9,1012.9,1015.1,1009.0,0.0,4.3,6.2,3.9,57.4,66.6,45.8,2014-04-27T00:00:00-04:00,48.0,53.2,40.8,4.1,6.7,1.1,0,71107
17,67.0,100.0,21.0,us,41.6,49.6,36.2,53.1,61.4,47.6,20816,0.11,65.7,95.5,46.0,1014.4,1016.5,1011.5,0.0,5.6,7.5,4.4,53.5,61.4,48.6,2014-04-28T00:00:00-04:00,47.9,52.4,43.4,3.4,5.6,1.0,0,71107
18,86.0,100.0,60.0,us,46.9,48.2,44.2,45.5,47.5,43.2,20816,0.79,95.7,99.3,90.5,1017.0,1019.0,1013.9,0.0,6.7,7.0,6.1,48.0,48.9,46.8,2014-04-29T00:00:00-04:00,47.4,48.3,45.5,5.9,9.1,3.3,0,71107
19,86.0,100.0,34.0,us,54.9,64.3,47.5,54.2,64.7,45.2,20816,3.05,98.7,100.0,97.2,1012.6,1018.1,1007.0,0.0,9.3,12.8,6.9,55.2,64.7,48.3,2014-04-30T00:00:00-04:00,55.0,64.5,47.9,4.2,7.1,0.7,0,71107
20,73.0,100.0,28.0,us,56.4,64.2,44.3,67.8,78.1,57.7,20816,0.15,72.7,100.0,45.6,1005.1,1007.7,1001.7,0.0,9.8,12.8,6.2,67.0,76.9,57.7,2014-05-01T00:00:00-04:00,60.9,64.4,53.0,3.4,7.0,0.2,0,71107
21,50.0,100.0,14.0,us,40.1,43.7,37.3,61.8,68.6,51.8,20816,0.0,46.3,73.9,33.0,1006.7,1008.5,1004.7,0.0,5.2,6.0,4.7,61.8,68.6,51.8,2014-05-02T00:00:00-04:00,51.7,54.8,47.5,3.8,8.9,0.4,0,71107
22,74.0,100.0,16.0,us,43.0,46.9,40.3,63.4,72.7,53.0,20816,0.02,49.5,74.4,31.0,1006.3,1008.6,1002.5,0.0,5.9,6.8,5.3,63.4,72.7,53.0,2014-05-03T00:00:00-04:00,53.4,57.6,49.0,2.9,6.4,0.3,0,71107
23,37.0,100.0,8.0,us,42.1,45.5,37.5,63.4,77.5,50.8,20816,0.01,49.1,72.8,28.4,1005.9,1009.5,1002.3,0.0,5.7,6.4,4.7,63.2,77.5,50.8,2014-05-04T00:00:00-04:00,53.0,60.3,46.4,5.0,9.8,0.5,0,71107
24,46.0,94.0,4.0,us,36.7,47.9,31.7,55.2,64.2,44.7,20816,0.27,51.0,90.1,32.9,1011.6,1014.4,1009.0,0.0,4.6,7.0,3.7,55.8,64.2,45.9,2014-05-05T00:00:00-04:00,47.6,51.8,40.8,4.3,7.0,1.5,0,71107
0,54.0,100.0,13.0,us,47.2,50.2,39.8,60.6,75.4,50.3,20816,0.05,67.1,97.4,30.5,1010.5,1013.1,1009.4,0.0,6.9,7.6,5.1,60.3,73.4,50.3,2014-05-06T00:00:00-04:00,53.6,58.8,49.6,1.9,3.9,0.2,0,71107
1,67.0,90.0,33.0,us,48.1,55.0,38.2,58.0,65.0,50.7,20816,0.21,70.9,90.1,42.6,1017.9,1021.9,1013.0,0.0,6.8,8.9,4.8,58.0,65.0,50.7,2014-05-07T00:00:00-04:00,51.9,57.8,46.1,3.8,8.0,0.8,0,71107
2,68.0,100.0,23.0,us,59.3,65.0,54.0,70.7,83.0,58.0,20816,0.02,72.1,96.0,48.0,1018.8,1021.3,1015.6,,,,,69.4,82.0,58.0,2014-05-08T00:00:00-04:00,,,,2.4,6.0,0.0,0,71107
3,79.0,100.0,43.0,us,62.5,65.0,61.0,74.7,83.0,65.0,20816,0.0,70.7,90.0,51.0,1017.6,1020.0,1014.9,,,,,73.0,82.0,65.0,2014-05-09T00:00:00-04:00,,,,4.7,7.0,1.0,0,71107
4,85.0,100.0,55.0,us,61.6,64.0,59.0,76.3,82.0,67.0,20816,0.28,66.7,86.0,50.0,1014.6,1015.7,1013.1,,,,,73.6,81.0,67.0,2014-05-10T00:00:00-04:00,,,,8.6,15.0,5.0,0,71107
5,21.0,51.0,2.0,us,55.4,59.0,51.9,72.7,81.0,63.0,20816,0.09,58.6,84.0,36.0,1017.8,1020.8,1014.7,0.0,8.4,8.5,8.1,71.8,81.0,63.0,2014-05-11T00:00:00-04:00,59.5,60.1,58.8,4.8,7.0,0.8,0,71107
6,54.0,87.0,23.0,us,61.6,69.0,53.6,74.5,89.4,59.3,20816,0.1,70.4,94.7,43.4,1015.2,1016.9,1012.8,0.0,11.7,15.0,8.6,73.0,87.6,59.3,2014-05-12T00:00:00-04:00,65.7,71.6,58.0,2.5,6.2,0.2,0,71107
7,50.0,96.0,25.0,us,65.7,68.0,60.2,78.8,94.6,65.7,20816,0.06,72.6,98.4,43.9,1014.9,1017.5,1013.2,0.0,13.4,14.5,10.9,76.5,90.8,65.7,2014-05-13T00:00:00-04:00,69.3,74.3,63.0,3.0,8.7,0.3,0,71107
8,84.0,100.0,29.0,us,61.4,66.0,56.9,68.5,78.0,58.6,20816,0.03,83.6,97.7,66.0,1020.6,1023.9,1016.8,0.0,10.0,10.4,9.7,66.7,75.0,58.6,2014-05-14T00:00:00-04:00,58.6,61.0,57.8,5.7,8.0,2.9,0,71107
9,78.0,100.0,8.0,us,66.2,68.1,63.5,72.3,84.2,64.5,20816,0.64,86.6,98.0,63.0,1013.3,1016.8,1009.3,0.0,13.6,14.5,12.3,70.6,81.1,64.5,2014-05-15T00:00:00-04:00,67.6,71.8,63.8,4.6,9.1,1.2,0,71107
10,79.0,100.0,15.0,us,56.3,67.4,48.7,63.5,69.2,50.9,20816,1.66,78.1,99.1,55.4,1007.2,1009.7,1004.0,0.0,9.8,14.2,7.2,63.9,69.2,53.4,2014-05-16T00:00:00-04:00,59.5,67.8,52.8,6.3,13.4,1.5,0,71107
11,48.0,100.0,21.0,us,42.6,46.4,38.5,58.8,66.6,49.0,20816,0.0,57.1,81.1,36.3,1014.2,1017.4,1010.4,0.0,5.7,6.6,4.9,58.8,66.6,49.0,2014-05-17T00:00:00-04:00,51.0,54.0,46.2,3.3,6.4,0.4,0,71107
12,53.0,100.0,22.0,us,40.3,44.4,36.3,58.0,66.9,47.7,20816,0.0,52.8,74.8,34.7,1019.3,1021.0,1017.8,0.0,5.2,6.1,4.4,58.3,66.9,48.9,2014-05-18T00:00:00-04:00,50.0,54.1,45.1,4.8,8.1,2.0,0,71107
13,11.0,20.0,1.0,us,39.5,42.6,36.7,59.6,72.1,44.0,20816,0.0,51.7,80.9,27.8,1020.0,1022.6,1017.5,0.0,5.0,5.7,4.5,59.7,72.1,44.8,2014-05-19T00:00:00-04:00,50.5,56.7,42.3,3.1,5.5,1.5,0,71107
14,46.0,91.0,1.0,us,44.6,51.5,40.4,66.0,78.3,50.8,20816,0.0,49.8,76.8,27.0,1016.6,1019.6,1013.1,0.0,6.2,8.0,5.2,65.8,78.3,51.1,2014-05-20T00:00:00-04:00,55.2,60.8,47.6,1.9,3.4,0.6,0,71107
15,73.0,100.0,39.0,us,58.7,64.0,53.2,68.7,80.3,58.5,20816,0.07,74.3,93.2,52.8,1010.5,1012.6,1008.1,0.0,10.5,12.7,8.6,67.7,78.8,58.5,2014-05-21T00:00:00-04:00,62.2,67.7,57.2,1.8,3.8,0.3,0,71107
16,63.0,94.0,11.0,us,61.9,66.8,53.0,75.1,86.3,63.4,20816,0.02,69.7,97.8,43.4,1006.4,1008.8,1004.3,0.0,11.8,14.0,8.5,74.0,85.2,63.4,2014-05-22T00:00:00-04:00,66.3,70.1,61.7,4.0,9.6,0.2,0,71107
17,37.0,65.0,11.0,us,48.8,50.7,43.5,68.6,77.4,56.9,20816,0.0,51.5,74.4,38.7,1010.0,1013.7,1008.1,0.0,7.3,7.8,5.9,67.9,76.9,56.9,2014-05-23T00:00:00-04:00,57.5,62.0,52.6,6.6,8.8,2.6,0,71107
18,46.0,100.0,15.0,us,49.5,53.6,43.7,65.9,76.9,52.8,20816,0.0,58.0,76.8,42.5,1014.3,1016.0,1012.6,0.0,7.4,8.7,6.0,65.2,75.4,53.8,2014-05-24T00:00:00-04:00,56.5,61.8,50.1,4.3,6.3,0.9,0,71107
19,25.0,100.0,1.0,us,50.7,54.5,46.2,70.2,81.3,54.7,20816,0.0,55.0,88.4,29.4,1016.1,1018.0,1014.9,0.0,7.8,8.9,6.6,69.8,81.3,54.7,2014-05-25T00:00:00-04:00,59.4,63.2,52.9,2.2,3.3,0.2,0,71107
20,27.0,81.0,9.0,us,57.2,62.5,53.4,74.2,86.4,57.6,20816,0.0,60.7,91.3,33.2,1014.1,1016.6,1010.9,0.0,9.9,12.0,8.6,73.3,86.4,57.6,2014-05-26T00:00:00-04:00,63.5,68.2,56.2,2.1,4.7,0.4,0,71107
21,61.0,97.0,20.0,us,64.7,67.2,61.7,77.1,93.1,65.5,20816,0.53,72.1,98.3,42.8,1009.7,1011.7,1006.3,0.0,13.0,14.1,11.7,75.5,89.9,65.5,2014-05-27T00:00:00-04:00,68.3,73.8,63.1,3.6,9.3,1.3,0,71107
22,70.0,90.0,23.0,us,66.2,68.7,58.7,75.8,87.7,61.1,20816,0.02,79.1,95.4,56.4,1009.3,1014.4,1007.5,0.0,13.7,14.9,10.4,73.7,84.2,61.1,2014-05-28T00:00:00-04:00,68.7,72.8,59.7,3.5,8.1,1.0,0,71107
23,77.0,100.0,41.0,us,55.6,57.9,54.3,57.0,59.7,55.4,20816,0.28,94.9,97.6,93.0,1017.3,1019.5,1015.0,0.0,9.3,10.1,8.9,57.0,59.7,55.4,2014-05-29T00:00:00-04:00,56.2,58.6,54.8,3.7,6.6,2.2,0,71107
24,76.0,100.0,41.0,us,56.4,58.0,55.0,64.1,76.6,56.3,20816,0.01,81.1,98.2,52.9,1016.2,1018.1,1014.4,0.0,9.6,10.2,9.1,63.0,73.3,56.3,2014-05-30T00:00:00-04:00,59.1,62.6,55.8,2.1,3.5,0.6,0,71107
0,28.0,45.0,8.0,us,50.0,57.1,43.9,68.9,78.4,57.4,20816,0.0,56.1,85.7,30.6,1017.6,1020.5,1015.5,0.0,7.6,9.8,6.0,68.5,78.4,57.4,2014-05-31T00:00:00-04:00,58.8,61.7,54.8,3.6,5.7,1.4,0,71107
1,13.0,25.0,4.0,us,52.8,55.2,50.7,66.9,77.4,53.2,20816,0.0,65.5,97.5,40.9,1022.4,1024.9,1019.9,0.0,8.3,9.1,7.7,66.1,76.4,53.2,2014-06-01T00:00:00-04:00,58.6,62.3,52.8,2.5,4.4,0.5,0,71107
2,25.0,48.0,10.0,us,54.6,60.6,49.5,70.1,82.1,55.1,20816,0.0,62.0,84.5,44.2,1018.2,1021.9,1013.4,0.0,9.0,11.2,7.4,69.0,81.4,55.1,2014-06-02T00:00:00-04:00,60.5,67.6,52.5,3.4,5.7,1.0,0,71107
3,47.0,97.0,22.0,us,64.2,70.7,59.4,77.2,88.7,65.1,20816,0.05,69.5,81.7,50.4,1010.5,1014.4,1006.8,0.0,12.8,15.9,10.7,75.2,85.8,65.1,2014-06-03T00:00:00-04:00,67.9,73.3,61.6,2.2,4.5,0.8,0,71107
4,49.0,94.0,26.0,us,62.3,67.1,57.1,77.5,86.4,66.9,20816,0.35,65.4,96.0,37.2,1005.9,1008.0,1003.3,0.0,12.0,14.1,9.9,76.6,86.4,66.9,2014-06-04T00:00:00-04:00,67.6,68.9,65.3,2.2,5.0,0.6,0,71107
5,56.0,100.0,19.0,us,59.9,67.5,52.5,70.7,79.0,62.3,20816,0.13,73.8,97.4,42.8,1002.9,1008.3,998.4,0.0,11.2,14.4,8.4,69.9,78.3,62.3,2014-06-05T00:00:00-04:00,63.9,67.8,59.2,4.8,8.1,1.1,0,71107
6,14.0,53.0,5.0,us,51.6,55.6,47.6,69.6,78.5,57.5,20816,0.0,56.1,79.4,39.5,1009.6,1011.4,1007.2,0.0,8.1,9.3,6.9,68.8,78.4,57.5,2014-06-06T00:00:00-04:00,59.1,63.3,53.9,3.1,5.8,0.7,0,71107
7,8.0,14.0,2.0,us,55.6,58.5,53.7,72.2,83.3,57.0,20816,0.0,61.2,91.8,36.7,1011.8,1013.7,1010.1,0.0,9.3,10.4,8.7,71.5,83.3,57.0,2014-06-07T00:00:00-04:00,62.1,66.2,55.6,1.3,2.4,0.2,0,71107
8,55.0,97.0,14.0,us,61.6,66.2,58.4,74.7,84.6,61.1,20816,0.14,68.8,92.3,47.6,1009.1,1011.3,1006.7,0.0,11.6,13.7,10.3,73.3,83.1,61.1,2014-06-08T00:00:00-04:00,65.8,70.1,59.7,3.8,7.1,0.4,0,71107
9,74.0,100.0,33.0,us,68.7,70.5,66.3,77.6,86.6,67.6,20816,0.79,81.8,98.5,64.8,1007.7,1009.0,1006.7,0.0,14.9,15.9,13.7,75.0,82.3,67.6,2014-06-09T00:00:00-04:00,70.6,73.7,67.0,2.1,4.6,0.6,0,71107
10,82.0,100.0,49.0,us,70.8,72.2,69.1,81.9,91.7,76.8,20816,0.16,80.6,93.4,56.6,1008.2,1010.1,1007.3,0.0,16.0,16.8,15.1,77.6,86.7,72.6,2014-06-10T00:00:00-04:00,72.8,74.7,70.8,1.4,2.7,0.3,0,71107
11,69.0,100.0,24.0,us,69.7,71.5,67.6,79.7,91.8,69.3,20816,0.92,83.7,95.3,58.8,1010.4,1012.1,1008.5,0.0,15.4,16.4,14.3,75.4,86.0,69.3,2014-06-11T00:00:00-04:00,71.5,75.4,68.2,3.5,7.0,0.9,0,71107
12,76.0,100.0,42.0,us,69.6,71.5,66.9,74.3,79.8,68.0,20816,0.29,93.3,97.5,86.0,1009.2,1011.4,1006.4,0.0,15.4,16.5,14.0,71.7,75.8,68.0,2014-06-12T00:00:00-04:00,70.2,72.6,67.3,3.7,6.1,2.0,0,71107
13,73.0,100.0,38.0,us,69.5,71.3,64.5,77.4,83.3,67.6,20816,0.5,87.1,97.1,71.7,1005.5,1007.5,1003.7,0.0,15.4,16.4,12.9,73.7,79.6,67.6,2014-06-13T00:00:00-04:00,70.8,73.3,65.6,1.8,3.3,0.3,0,71107
14,27.0,90.0,1.0,us,56.4,64.3,51.6,70.1,76.6,63.3,20816,0.0,66.7,90.9,45.4,1011.4,1015.6,1007.0,0.0,9.7,12.8,8.1,68.8,74.4,63.3,2014-06-14T00:00:00-04:00,61.6,65.3,57.9,5.2,8.1,1.6,0,71107
15,6.0,9.0,3.0,us,55.3,61.2,51.7,69.9,82.3,54.5,20816,0.0,64.2,91.3,41.4,1016.5,1018.7,1014.5,0.0,9.2,11.4,8.0,69.2,82.3,54.5,2014-06-15T00:00:00-04:00,60.9,67.0,53.1,1.8,3.2,0.4,0,71107
16,39.0,96.0,6.0,us,64.0,68.1,60.8,79.3,93.7,62.1,20816,0.0,67.3,95.5,38.8,1015.3,1017.1,1013.2,0.0,12.6,14.5,11.2,77.4,91.4,62.1,2014-06-16T00:00:00-04:00,68.6,73.4,61.3,1.6,4.3,0.2,0,71107
17,48.0,96.0,24.0,us,68.7,71.1,65.6,87.6,100.6,69.7,20816,0.0,64.5,88.3,45.1,1013.5,1015.8,1010.5,0.0,14.8,16.1,13.3,82.7,93.3,69.7,2014-06-17T00:00:00-04:00,73.0,77.1,67.3,2.9,4.8,1.3,0,71107
18,45.0,66.0,22.0,us,70.3,74.0,66.7,91.2,101.9,79.2,20816,0.0,61.8,79.7,48.9,1011.1,1013.1,1009.7,0.0,15.7,17.8,13.9,85.3,93.3,76.0,2014-06-18T00:00:00-04:00,74.8,78.0,69.8,3.5,6.6,1.7,0,71107
19,67.0,94.0,36.0,us,69.0,72.9,67.1,81.5,87.9,75.8,20816,0.02,75.5,88.8,60.0,1011.9,1013.0,1009.7,0.0,15.0,17.2,14.1,77.7,83.9,70.9,2014-06-19T00:00:00-04:00,71.7,75.3,68.4,2.5,5.6,0.6,0,71107
20,34.0,85.0,19.0,us,58.2,67.4,51.1,74.8,83.4,64.5,20816,0.0,61.6,94.6,37.8,1012.2,1014.8,1009.5,0.0,10.4,14.2,7.9,73.8,83.4,64.5,2014-06-20T00:00:00-04:00,64.5,68.3,59.6,2.2,3.5,0.7,0,71107
21,71.0,100.0,31.0,us,61.3,63.7,58.3,71.4,76.5,67.0,20816,0.16,75.7,88.6,66.1,1009.2,1010.7,1007.9,0.0,11.5,12.5,10.3,69.5,72.3,67.0,2014-06-21T00:00:00-04:00,64.3,65.5,62.2,2.1,3.8,0.9,0,71107
22,56.0,100.0,24.0,us,62.1,63.3,59.9,73.7,81.9,65.9,20816,0.01,71.8,91.4,49.9,1010.3,1012.5,1008.3,0.0,11.8,12.3,10.9,72.3,80.8,65.9,2014-06-22T00:00:00-04:00,65.8,68.3,63.0,1.6,4.1,0.2,0,71107
23,34.0,53.0,15.0,us,61.0,64.9,58.4,74.6,83.6,62.4,20816,0.0,68.0,97.2,45.2,1014.8,1017.1,1012.1,0.0,11.3,13.0,10.3,73.4,83.0,62.4,2014-06-23T00:00:00-04:00,65.6,68.5,61.9,3.7,6.2,0.1,0,71107
24,42.0,62.0,23.0,us,64.8,69.0,59.8,78.2,90.2,64.6,20816,0.0,69.7,87.9,56.4,1015.0,1017.2,1011.6,0.0,13.0,15.0,10.8,75.8,85.6,64.6,2014-06-24T00:00:00-04:00,68.5,74.2,62.3,4.1,6.2,0.9,0,71107
0,59.0,86.0,20.0,us,71.2,72.9,68.8,84.3,95.5,75.8,20816,0.23,78.5,97.1,57.3,1009.1,1012.3,1005.5,0.0,16.3,17.3,14.9,79.0,88.5,70.7,2014-06-25T00:00:00-04:00,73.5,76.6,70.1,3.5,6.7,0.8,0,71107
1,52.0,100.0,31.0,us,67.1,72.0,63.2,81.1,88.3,69.9,20816,0.0,71.7,95.4,46.9,1009.1,1011.2,1006.9,0.0,14.2,16.7,12.3,78.0,86.2,69.9,2014-06-26T00:00:00-04:00,70.8,72.5,68.2,3.7,7.0,1.0,0,71107
2,48.0,100.0,28.0,us,66.4,69.3,63.4,79.8,89.5,68.0,20816,0.0,71.0,85.9,55.9,1014.2,1017.7,1011.0,0.0,13.7,15.1,12.3,76.9,85.1,68.0,2014-06-27T00:00:00-04:00,69.8,73.9,65.0,3.4,5.9,1.4,0,71107
3,28.0,38.0,14.0,us,60.7,64.5,57.0,76.2,85.7,62.9,20816,0.0,63.8,91.5,40.8,1019.6,1021.3,1018.3,0.0,11.2,12.8,9.7,75.2,85.3,62.9,2014-06-28T00:00:00-04:00,66.1,69.5,61.4,2.8,4.5,0.6,0,71107
4,41.0,72.0,15.0,us,58.0,61.1,55.3,76.6,85.1,63.4,20816,0.0,56.9,87.3,37.8,1018.6,1020.7,1015.8,0.0,10.1,11.3,9.2,75.8,85.1,63.4,2014-06-29T00:00:00-04:00,65.0,68.0,61.1,2.5,5.1,0.2,0,71107
5,54.0,100.0,21.0,us,65.3,69.2,57.7,81.5,92.0,69.0,20816,0.0,65.3,83.0,53.2,1013.0,1015.9,1010.0,0.0,13.3,15.2,10.0,78.3,87.3,69.0,2014-06-30T00:00:00-04:00,69.7,74.5,63.8,3.3,5.4,0.6,0,71107
6,47.0,71.0,15.0,us,70.5,73.0,67.0,88.3,100.7,76.3,20816,0.0,68.4,86.6,54.6,1007.9,1010.4,1005.3,0.0,15.9,17.4,14.1,82.4,91.5,72.0,2014-07-01T00:00:00-04:00,74.0,78.2,69.1,4.1,6.9,1.8,0,71107
